"site_id","site_name","year","start_time","visit_number","scientific_name","common_name","abundance","detections","time_of_day"
"KAWW5015","Katahdin Woods and Waters",2023,"05:34:00",6,"Setophaga caerulescens","Black-throated Blue Warbler",1,13,"5AM to 6AM"
"KAWW5015","Katahdin Woods and Waters",2023,"05:34:00",6,"Setophaga coronata","Yellow-rumped Warbler",2,18,"5AM to 6AM"
"KAWW5015","Katahdin Woods and Waters",2023,"05:34:00",6,"Setophaga fusca","Blackburnian Warbler",1,30,"5AM to 6AM"
"KAWW5015","Katahdin Woods and Waters",2023,"05:34:00",6,"Sitta canadensis","Red-breasted Nuthatch",1,55,"5AM to 6AM"
"KAWW5015","Katahdin Woods and Waters",2023,"05:34:00",6,"Troglodytes hiemalis","Winter Wren",1,23,"5AM to 6AM"
"KAWW5015","Katahdin Woods and Waters",2023,"05:35:00",5,"Cyanocitta cristata","Blue Jay",1,0,"5AM to 6AM"
"KAWW5015","Katahdin Woods and Waters",2023,"05:35:00",5,"Regulus satrapa","Golden-crowned Kinglet",2,0,"5AM to 6AM"
"KAWW5015","Katahdin Woods and Waters",2023,"05:35:00",5,"Setophaga americana","Northern Parula",1,4,"5AM to 6AM"
"KAWW5015","Katahdin Woods and Waters",2023,"05:35:00",5,"Setophaga coronata","Yellow-rumped Warbler",1,7,"5AM to 6AM"
"KAWW5015","Katahdin Woods and Waters",2023,"05:35:00",5,"Setophaga fusca","Blackburnian Warbler",1,0,"5AM to 6AM"
"KAWW5015","Katahdin Woods and Waters",2023,"05:35:00",5,"Sitta canadensis","Red-breasted Nuthatch",2,1,"5AM to 6AM"
"KAWW5015","Katahdin Woods and Waters",2023,"05:35:00",5,"Troglodytes hiemalis","Winter Wren",2,0,"5AM to 6AM"
"KAWW5015","Katahdin Woods and Waters",2023,"05:35:00",5,"Turdus migratorius","American Robin",1,0,"5AM to 6AM"
"KAWW5015","Katahdin Woods and Waters",2023,"08:40:00",4,"Regulus satrapa","Golden-crowned Kinglet",1,0,"8AM to 9AM"
"KAWW5015","Katahdin Woods and Waters",2023,"08:40:00",4,"Setophaga americana","Northern Parula",1,0,"8AM to 9AM"
"KAWW5015","Katahdin Woods and Waters",2023,"08:40:00",4,"Setophaga caerulescens","Black-throated Blue Warbler",1,0,"8AM to 9AM"
"KAWW5015","Katahdin Woods and Waters",2023,"08:40:00",4,"Setophaga fusca","Blackburnian Warbler",1,0,"8AM to 9AM"
"KAWW5015","Katahdin Woods and Waters",2023,"08:40:00",4,"Sitta canadensis","Red-breasted Nuthatch",2,0,"8AM to 9AM"
"KAWW5015","Katahdin Woods and Waters",2023,"08:40:00",4,"Troglodytes hiemalis","Winter Wren",1,4,"8AM to 9AM"
"KAWW5015","Katahdin Woods and Waters",2023,"09:29:00",7,"Certhia americana","Brown Creeper",2,63,"9AM to 10AM"
"KAWW5015","Katahdin Woods and Waters",2023,"09:29:00",7,"Cyanocitta cristata","Blue Jay",1,0,"9AM to 10AM"
"KAWW5015","Katahdin Woods and Waters",2023,"09:29:00",7,"Poecile atricapillus","Black-capped Chickadee",1,0,"9AM to 10AM"
"KAWW5015","Katahdin Woods and Waters",2023,"09:29:00",7,"Regulus satrapa","Golden-crowned Kinglet",1,19,"9AM to 10AM"
"KAWW5015","Katahdin Woods and Waters",2023,"09:29:00",7,"Seiurus aurocapilla","Ovenbird",1,10,"9AM to 10AM"
"KAWW5015","Katahdin Woods and Waters",2023,"09:29:00",7,"Setophaga americana","Northern Parula",1,2,"9AM to 10AM"
"KAWW5015","Katahdin Woods and Waters",2023,"09:29:00",7,"Setophaga caerulescens","Black-throated Blue Warbler",3,4,"9AM to 10AM"
"KAWW5015","Katahdin Woods and Waters",2023,"09:29:00",7,"Setophaga fusca","Blackburnian Warbler",1,16,"9AM to 10AM"
"KAWW5015","Katahdin Woods and Waters",2023,"09:29:00",7,"Sitta canadensis","Red-breasted Nuthatch",2,0,"9AM to 10AM"
"KAWW5015","Katahdin Woods and Waters",2023,"09:29:00",7,"Troglodytes hiemalis","Winter Wren",1,8,"9AM to 10AM"
"KAWW5015","Katahdin Woods and Waters",2023,"09:29:00",7,"Vireo olivaceus","Red-eyed Vireo",1,0,"9AM to 10AM"
"KAWW5016","Katahdin Woods and Waters",2022,"06:31:00",1,"Catharus guttatus","Hermit Thrush",1,0,"6AM to 7AM"
"KAWW5016","Katahdin Woods and Waters",2022,"06:31:00",1,"Mniotilta varia","Black-and-white Warbler",1,0,"6AM to 7AM"
"KAWW5016","Katahdin Woods and Waters",2022,"06:31:00",1,"Setophaga americana","Northern Parula",1,0,"6AM to 7AM"
"KAWW5016","Katahdin Woods and Waters",2022,"06:31:00",1,"Setophaga caerulescens","Black-throated Blue Warbler",2,66,"6AM to 7AM"
"KAWW5016","Katahdin Woods and Waters",2022,"06:31:00",1,"Setophaga coronata","Yellow-rumped Warbler",1,0,"6AM to 7AM"
"KAWW5016","Katahdin Woods and Waters",2022,"06:31:00",1,"Setophaga fusca","Blackburnian Warbler",2,34,"6AM to 7AM"
"KAWW5016","Katahdin Woods and Waters",2022,"06:31:00",1,"Sitta canadensis","Red-breasted Nuthatch",2,9,"6AM to 7AM"
"KAWW5016","Katahdin Woods and Waters",2022,"06:31:00",1,"Troglodytes hiemalis","Winter Wren",2,11,"6AM to 7AM"
"KAWW5016","Katahdin Woods and Waters",2022,"06:31:00",1,"Vireo solitarius","Blue-headed Vireo",1,3,"6AM to 7AM"
"KAWW5016","Katahdin Woods and Waters",2022,"09:03:00",2,"Cyanocitta cristata","Blue Jay",2,0,"9AM to 10AM"
"KAWW5016","Katahdin Woods and Waters",2022,"09:03:00",2,"Poecile atricapillus","Black-capped Chickadee",3,0,"9AM to 10AM"
"KAWW5016","Katahdin Woods and Waters",2022,"09:03:00",2,"Regulus satrapa","Golden-crowned Kinglet",2,0,"9AM to 10AM"
"KAWW5016","Katahdin Woods and Waters",2022,"09:03:00",2,"Setophaga caerulescens","Black-throated Blue Warbler",1,0,"9AM to 10AM"
"KAWW5016","Katahdin Woods and Waters",2022,"09:03:00",2,"Setophaga coronata","Yellow-rumped Warbler",1,0,"9AM to 10AM"
"KAWW5016","Katahdin Woods and Waters",2022,"09:03:00",2,"Sitta canadensis","Red-breasted Nuthatch",2,0,"9AM to 10AM"
"KAWW5016","Katahdin Woods and Waters",2023,"05:13:00",4,"Catharus guttatus","Hermit Thrush",1,4,"5AM to 6AM"
"KAWW5016","Katahdin Woods and Waters",2023,"05:13:00",4,"Cyanocitta cristata","Blue Jay",1,0,"5AM to 6AM"
"KAWW5016","Katahdin Woods and Waters",2023,"05:13:00",4,"Regulus satrapa","Golden-crowned Kinglet",3,8,"5AM to 6AM"
"KAWW5016","Katahdin Woods and Waters",2023,"05:13:00",4,"Setophaga caerulescens","Black-throated Blue Warbler",1,0,"5AM to 6AM"
"KAWW5016","Katahdin Woods and Waters",2023,"05:13:00",4,"Sitta canadensis","Red-breasted Nuthatch",1,0,"5AM to 6AM"
"KAWW5016","Katahdin Woods and Waters",2023,"05:13:00",4,"Troglodytes hiemalis","Winter Wren",1,26,"5AM to 6AM"
"KAWW5016","Katahdin Woods and Waters",2023,"05:13:00",4,"Vireo olivaceus","Red-eyed Vireo",1,0,"5AM to 6AM"
"KAWW5016","Katahdin Woods and Waters",2023,"05:13:00",4,"Vireo solitarius","Blue-headed Vireo",1,0,"5AM to 6AM"
"KAWW5016","Katahdin Woods and Waters",2023,"05:52:00",5,"Mniotilta varia","Black-and-white Warbler",1,13,"5AM to 6AM"
"KAWW5016","Katahdin Woods and Waters",2023,"05:52:00",5,"Poecile atricapillus","Black-capped Chickadee",1,0,"5AM to 6AM"
"KAWW5016","Katahdin Woods and Waters",2023,"05:52:00",5,"Regulus satrapa","Golden-crowned Kinglet",1,1,"5AM to 6AM"
"KAWW5016","Katahdin Woods and Waters",2023,"05:52:00",5,"Setophaga americana","Northern Parula",2,6,"5AM to 6AM"
"KAWW5016","Katahdin Woods and Waters",2023,"05:52:00",5,"Troglodytes hiemalis","Winter Wren",1,23,"5AM to 6AM"
"KAWW5016","Katahdin Woods and Waters",2023,"05:52:00",5,"Vireo solitarius","Blue-headed Vireo",1,5,"5AM to 6AM"
"KAWW5016","Katahdin Woods and Waters",2023,"09:00:00",3,"Cyanocitta cristata","Blue Jay",1,0,"9AM to 10AM"
"KAWW5016","Katahdin Woods and Waters",2023,"09:00:00",3,"Mniotilta varia","Black-and-white Warbler",2,0,"9AM to 10AM"
"KAWW5016","Katahdin Woods and Waters",2023,"09:00:00",3,"Poecile atricapillus","Black-capped Chickadee",1,0,"9AM to 10AM"
"KAWW5016","Katahdin Woods and Waters",2023,"09:00:00",3,"Regulus satrapa","Golden-crowned Kinglet",2,4,"9AM to 10AM"
"KAWW5016","Katahdin Woods and Waters",2023,"09:00:00",3,"Setophaga americana","Northern Parula",2,21,"9AM to 10AM"
"KAWW5016","Katahdin Woods and Waters",2023,"09:00:00",3,"Setophaga caerulescens","Black-throated Blue Warbler",1,15,"9AM to 10AM"
"KAWW5016","Katahdin Woods and Waters",2023,"09:00:00",3,"Setophaga fusca","Blackburnian Warbler",2,0,"9AM to 10AM"
"KAWW5016","Katahdin Woods and Waters",2023,"09:08:00",6,"Certhia americana","Brown Creeper",1,0,"9AM to 10AM"
"KAWW5016","Katahdin Woods and Waters",2023,"09:08:00",6,"Poecile atricapillus","Black-capped Chickadee",2,0,"9AM to 10AM"
"KAWW5016","Katahdin Woods and Waters",2023,"09:08:00",6,"Regulus satrapa","Golden-crowned Kinglet",2,66,"9AM to 10AM"
"KAWW5016","Katahdin Woods and Waters",2023,"09:08:00",6,"Seiurus aurocapilla","Ovenbird",1,0,"9AM to 10AM"
"KAWW5016","Katahdin Woods and Waters",2023,"09:08:00",6,"Setophaga americana","Northern Parula",1,32,"9AM to 10AM"
"KAWW5016","Katahdin Woods and Waters",2023,"09:08:00",6,"Setophaga caerulescens","Black-throated Blue Warbler",2,31,"9AM to 10AM"
"KAWW5016","Katahdin Woods and Waters",2023,"09:08:00",6,"Setophaga fusca","Blackburnian Warbler",1,16,"9AM to 10AM"
"KAWW5016","Katahdin Woods and Waters",2023,"09:08:00",6,"Troglodytes hiemalis","Winter Wren",1,17,"9AM to 10AM"
"KAWW5016","Katahdin Woods and Waters",2023,"09:08:00",6,"Vireo olivaceus","Red-eyed Vireo",1,0,"9AM to 10AM"
"KAWW5103","Katahdin Woods and Waters",2022,"05:12:00",1,"Contopus virens","Eastern Wood-Pewee",1,0,"5AM to 6AM"
"KAWW5103","Katahdin Woods and Waters",2022,"05:12:00",1,"Seiurus aurocapilla","Ovenbird",2,37,"5AM to 6AM"
"KAWW5103","Katahdin Woods and Waters",2022,"05:12:00",1,"Setophaga virens","Black-throated Green Warbler",1,0,"5AM to 6AM"
"KAWW5103","Katahdin Woods and Waters",2022,"05:12:00",1,"Sphyrapicus varius","Yellow-bellied Sapsucker",1,0,"5AM to 6AM"
"KAWW5103","Katahdin Woods and Waters",2022,"05:12:00",1,"Vireo olivaceus","Red-eyed Vireo",4,5,"5AM to 6AM"
"KAWW5103","Katahdin Woods and Waters",2022,"06:20:00",3,"Setophaga virens","Black-throated Green Warbler",1,19,"6AM to 7AM"
"KAWW5103","Katahdin Woods and Waters",2022,"06:20:00",3,"Vireo olivaceus","Red-eyed Vireo",2,10,"6AM to 7AM"
"KAWW5103","Katahdin Woods and Waters",2022,"08:04:00",2,"Contopus virens","Eastern Wood-Pewee",1,0,"8AM to 9AM"
"KAWW5103","Katahdin Woods and Waters",2022,"08:04:00",2,"Setophaga virens","Black-throated Green Warbler",2,16,"8AM to 9AM"
"KAWW5103","Katahdin Woods and Waters",2022,"08:04:00",2,"Turdus migratorius","American Robin",1,0,"8AM to 9AM"
"KAWW5103","Katahdin Woods and Waters",2022,"08:04:00",2,"Vireo olivaceus","Red-eyed Vireo",2,5,"8AM to 9AM"
"KAWW5104","Katahdin Woods and Waters",2022,"05:45:00",2,"Catharus guttatus","Hermit Thrush",1,0,"5AM to 6AM"
"KAWW5104","Katahdin Woods and Waters",2022,"05:45:00",2,"Seiurus aurocapilla","Ovenbird",2,14,"5AM to 6AM"
"KAWW5104","Katahdin Woods and Waters",2022,"05:45:00",2,"Setophaga virens","Black-throated Green Warbler",2,0,"5AM to 6AM"
"KAWW5104","Katahdin Woods and Waters",2022,"09:35:00",1,"Seiurus aurocapilla","Ovenbird",2,1,"9AM to 10AM"
"KAWW5104","Katahdin Woods and Waters",2022,"09:35:00",1,"Setophaga virens","Black-throated Green Warbler",1,0,"9AM to 10AM"
"KAWW5105","Katahdin Woods and Waters",2022,"06:12:00",2,"Catharus guttatus","Hermit Thrush",1,0,"6AM to 7AM"
"KAWW5105","Katahdin Woods and Waters",2022,"06:12:00",2,"Seiurus aurocapilla","Ovenbird",5,39,"6AM to 7AM"
"KAWW5105","Katahdin Woods and Waters",2022,"06:12:00",2,"Setophaga virens","Black-throated Green Warbler",2,46,"6AM to 7AM"
"KAWW5105","Katahdin Woods and Waters",2022,"06:12:00",2,"Vireo olivaceus","Red-eyed Vireo",2,8,"6AM to 7AM"
"KAWW5105","Katahdin Woods and Waters",2022,"07:22:00",3,"Catharus guttatus","Hermit Thrush",1,50,"7AM to 8AM"
"KAWW5105","Katahdin Woods and Waters",2022,"07:22:00",3,"Piranga olivacea","Scarlet Tanager",1,0,"7AM to 8AM"
"KAWW5105","Katahdin Woods and Waters",2022,"07:22:00",3,"Seiurus aurocapilla","Ovenbird",1,0,"7AM to 8AM"
"KAWW5105","Katahdin Woods and Waters",2022,"07:22:00",3,"Vireo olivaceus","Red-eyed Vireo",2,7,"7AM to 8AM"
"KAWW5105","Katahdin Woods and Waters",2022,"09:05:00",1,"Catharus guttatus","Hermit Thrush",2,100,"9AM to 10AM"
"KAWW5105","Katahdin Woods and Waters",2022,"09:05:00",1,"Seiurus aurocapilla","Ovenbird",5,32,"9AM to 10AM"
"KAWW5105","Katahdin Woods and Waters",2022,"09:05:00",1,"Setophaga virens","Black-throated Green Warbler",1,22,"9AM to 10AM"
"KAWW5105","Katahdin Woods and Waters",2022,"09:05:00",1,"Troglodytes hiemalis","Winter Wren",1,0,"9AM to 10AM"
"KAWW5105","Katahdin Woods and Waters",2022,"09:05:00",1,"Vireo olivaceus","Red-eyed Vireo",2,0,"9AM to 10AM"
"KAWW5106","Katahdin Woods and Waters",2022,"06:18:00",2,"Setophaga caerulescens","Black-throated Blue Warbler",2,10,"6AM to 7AM"
"KAWW5106","Katahdin Woods and Waters",2022,"06:18:00",2,"Turdus migratorius","American Robin",1,0,"6AM to 7AM"
"KAWW5106","Katahdin Woods and Waters",2022,"06:18:00",2,"Vireo olivaceus","Red-eyed Vireo",1,1,"6AM to 7AM"
"KAWW5106","Katahdin Woods and Waters",2022,"06:18:00",2,"Vireo solitarius","Blue-headed Vireo",1,0,"6AM to 7AM"
"KAWW5106","Katahdin Woods and Waters",2022,"06:41:00",1,"Cyanocitta cristata","Blue Jay",1,0,"6AM to 7AM"
"KAWW5106","Katahdin Woods and Waters",2022,"06:41:00",1,"Poecile atricapillus","Black-capped Chickadee",1,0,"6AM to 7AM"
"KAWW5106","Katahdin Woods and Waters",2022,"06:41:00",1,"Seiurus aurocapilla","Ovenbird",1,0,"6AM to 7AM"
"KAWW5106","Katahdin Woods and Waters",2022,"06:41:00",1,"Setophaga caerulescens","Black-throated Blue Warbler",2,26,"6AM to 7AM"
"KAWW5106","Katahdin Woods and Waters",2022,"06:41:00",1,"Sphyrapicus varius","Yellow-bellied Sapsucker",1,10,"6AM to 7AM"
"KAWW5106","Katahdin Woods and Waters",2022,"07:55:00",3,"Poecile atricapillus","Black-capped Chickadee",2,4,"7AM to 8AM"
"KAWW5106","Katahdin Woods and Waters",2022,"07:55:00",3,"Turdus migratorius","American Robin",1,0,"7AM to 8AM"
"KAWW5106","Katahdin Woods and Waters",2022,"07:55:00",3,"Vireo olivaceus","Red-eyed Vireo",2,0,"7AM to 8AM"
"KAWW5207","Katahdin Woods and Waters",2022,"07:25:00",2,"Catharus guttatus","Hermit Thrush",1,52,"7AM to 8AM"
"KAWW5207","Katahdin Woods and Waters",2022,"07:25:00",2,"Vireo olivaceus","Red-eyed Vireo",2,4,"7AM to 8AM"
"KAWW5207","Katahdin Woods and Waters",2022,"08:52:00",1,"Catharus guttatus","Hermit Thrush",2,3,"8AM to 9AM"
"KAWW5207","Katahdin Woods and Waters",2022,"08:52:00",1,"Cyanocitta cristata","Blue Jay",1,2,"8AM to 9AM"
"KAWW5207","Katahdin Woods and Waters",2022,"08:52:00",1,"Seiurus aurocapilla","Ovenbird",1,0,"8AM to 9AM"
"KAWW5207","Katahdin Woods and Waters",2022,"08:52:00",1,"Turdus migratorius","American Robin",1,0,"8AM to 9AM"
"KAWW5207","Katahdin Woods and Waters",2022,"08:52:00",1,"Vireo olivaceus","Red-eyed Vireo",2,0,"8AM to 9AM"
"KAWW5207","Katahdin Woods and Waters",2022,"08:52:00",3,"Catharus guttatus","Hermit Thrush",1,2,"8AM to 9AM"
"KAWW5207","Katahdin Woods and Waters",2022,"08:52:00",3,"Vireo olivaceus","Red-eyed Vireo",1,3,"8AM to 9AM"
"KAWW5207","Katahdin Woods and Waters",2023,"05:38:00",5,"Catharus guttatus","Hermit Thrush",1,55,"5AM to 6AM"
"KAWW5207","Katahdin Woods and Waters",2023,"05:38:00",5,"Seiurus aurocapilla","Ovenbird",1,0,"5AM to 6AM"
"KAWW5207","Katahdin Woods and Waters",2023,"05:38:00",5,"Vireo olivaceus","Red-eyed Vireo",2,1,"5AM to 6AM"
"KAWW5207","Katahdin Woods and Waters",2023,"09:17:00",4,"Seiurus aurocapilla","Ovenbird",2,16,"9AM to 10AM"
"KAWW5207","Katahdin Woods and Waters",2023,"09:17:00",4,"Setophaga coronata","Yellow-rumped Warbler",1,0,"9AM to 10AM"
"KAWW5207","Katahdin Woods and Waters",2023,"09:17:00",4,"Turdus migratorius","American Robin",1,4,"9AM to 10AM"
"KAWW5207","Katahdin Woods and Waters",2023,"09:17:00",4,"Vireo olivaceus","Red-eyed Vireo",3,10,"9AM to 10AM"
"KAWW5208","Katahdin Woods and Waters",2022,"07:38:00",1,"Vireo olivaceus","Red-eyed Vireo",1,0,"7AM to 8AM"
"KAWW5208","Katahdin Woods and Waters",2023,"06:39:00",3,"Catharus guttatus","Hermit Thrush",3,70,"6AM to 7AM"
"KAWW5208","Katahdin Woods and Waters",2023,"06:39:00",3,"Cyanocitta cristata","Blue Jay",1,5,"6AM to 7AM"
"KAWW5208","Katahdin Woods and Waters",2023,"06:39:00",3,"Seiurus aurocapilla","Ovenbird",2,16,"6AM to 7AM"
"KAWW5208","Katahdin Woods and Waters",2023,"06:39:00",3,"Setophaga americana","Northern Parula",1,0,"6AM to 7AM"
"KAWW5208","Katahdin Woods and Waters",2023,"06:39:00",3,"Sitta canadensis","Red-breasted Nuthatch",1,0,"6AM to 7AM"
"KAWW5208","Katahdin Woods and Waters",2023,"06:39:00",3,"Vireo olivaceus","Red-eyed Vireo",1,1,"6AM to 7AM"
"KAWW5208","Katahdin Woods and Waters",2023,"08:16:00",2,"Poecile atricapillus","Black-capped Chickadee",1,0,"8AM to 9AM"
"KAWW5208","Katahdin Woods and Waters",2023,"08:16:00",2,"Seiurus aurocapilla","Ovenbird",1,18,"8AM to 9AM"
"KAWW5208","Katahdin Woods and Waters",2023,"08:16:00",2,"Setophaga coronata","Yellow-rumped Warbler",1,0,"8AM to 9AM"
"KAWW5208","Katahdin Woods and Waters",2023,"08:16:00",2,"Turdus migratorius","American Robin",1,0,"8AM to 9AM"
"KAWW5208","Katahdin Woods and Waters",2023,"08:16:00",2,"Vireo olivaceus","Red-eyed Vireo",1,0,"8AM to 9AM"
"KAWW5209","Katahdin Woods and Waters",2022,"07:05:00",2,"Vireo olivaceus","Red-eyed Vireo",4,5,"7AM to 8AM"
"KAWW5209","Katahdin Woods and Waters",2022,"08:29:00",3,"Catharus guttatus","Hermit Thrush",1,32,"8AM to 9AM"
"KAWW5209","Katahdin Woods and Waters",2022,"08:29:00",3,"Vireo olivaceus","Red-eyed Vireo",2,11,"8AM to 9AM"
"KAWW5209","Katahdin Woods and Waters",2022,"09:17:00",1,"Mniotilta varia","Black-and-white Warbler",1,1,"9AM to 10AM"
"KAWW5209","Katahdin Woods and Waters",2022,"09:17:00",1,"Seiurus aurocapilla","Ovenbird",2,2,"9AM to 10AM"
"KAWW5209","Katahdin Woods and Waters",2022,"09:17:00",1,"Vireo olivaceus","Red-eyed Vireo",1,3,"9AM to 10AM"
"KAWW5209","Katahdin Woods and Waters",2023,"05:15:00",5,"Seiurus aurocapilla","Ovenbird",3,18,"5AM to 6AM"
"KAWW5209","Katahdin Woods and Waters",2023,"05:15:00",5,"Setophaga fusca","Blackburnian Warbler",1,0,"5AM to 6AM"
"KAWW5209","Katahdin Woods and Waters",2023,"05:15:00",5,"Vireo olivaceus","Red-eyed Vireo",2,1,"5AM to 6AM"
"KAWW5209","Katahdin Woods and Waters",2023,"08:59:00",4,"Catharus guttatus","Hermit Thrush",1,4,"8AM to 9AM"
"KAWW5209","Katahdin Woods and Waters",2023,"08:59:00",4,"Poecile atricapillus","Black-capped Chickadee",1,0,"8AM to 9AM"
"KAWW5209","Katahdin Woods and Waters",2023,"08:59:00",4,"Vireo olivaceus","Red-eyed Vireo",1,0,"8AM to 9AM"
"KAWW5210","Katahdin Woods and Waters",2022,"07:50:00",2,"Vireo olivaceus","Red-eyed Vireo",1,6,"7AM to 8AM"
"KAWW5210","Katahdin Woods and Waters",2022,"08:01:00",3,"Vireo olivaceus","Red-eyed Vireo",1,1,"8AM to 9AM"
"KAWW5210","Katahdin Woods and Waters",2022,"08:32:00",1,"Catharus guttatus","Hermit Thrush",1,0,"8AM to 9AM"
"KAWW5210","Katahdin Woods and Waters",2022,"08:32:00",1,"Mniotilta varia","Black-and-white Warbler",1,1,"8AM to 9AM"
"KAWW5210","Katahdin Woods and Waters",2022,"08:32:00",1,"Seiurus aurocapilla","Ovenbird",2,1,"8AM to 9AM"
"KAWW5210","Katahdin Woods and Waters",2022,"08:32:00",1,"Turdus migratorius","American Robin",1,0,"8AM to 9AM"
"KAWW5210","Katahdin Woods and Waters",2022,"08:32:00",1,"Vireo olivaceus","Red-eyed Vireo",1,1,"8AM to 9AM"
"KAWW5210","Katahdin Woods and Waters",2023,"06:15:00",5,"Catharus guttatus","Hermit Thrush",1,0,"6AM to 7AM"
"KAWW5210","Katahdin Woods and Waters",2023,"06:15:00",5,"Mniotilta varia","Black-and-white Warbler",1,45,"6AM to 7AM"
"KAWW5210","Katahdin Woods and Waters",2023,"06:15:00",5,"Seiurus aurocapilla","Ovenbird",2,31,"6AM to 7AM"
"KAWW5210","Katahdin Woods and Waters",2023,"06:15:00",5,"Setophaga caerulescens","Black-throated Blue Warbler",1,42,"6AM to 7AM"
"KAWW5210","Katahdin Woods and Waters",2023,"06:15:00",5,"Vireo olivaceus","Red-eyed Vireo",3,1,"6AM to 7AM"
"KAWW5210","Katahdin Woods and Waters",2023,"08:37:00",4,"Cyanocitta cristata","Blue Jay",1,7,"8AM to 9AM"
"KAWW5210","Katahdin Woods and Waters",2023,"08:37:00",4,"Mniotilta varia","Black-and-white Warbler",2,44,"8AM to 9AM"
"KAWW5210","Katahdin Woods and Waters",2023,"08:37:00",4,"Seiurus aurocapilla","Ovenbird",2,0,"8AM to 9AM"
"KAWW5311","Katahdin Woods and Waters",2022,"06:25:00",2,"Catharus guttatus","Hermit Thrush",1,0,"6AM to 7AM"
"KAWW5311","Katahdin Woods and Waters",2022,"06:25:00",2,"Setophaga americana","Northern Parula",1,0,"6AM to 7AM"
"KAWW5311","Katahdin Woods and Waters",2022,"06:25:00",2,"Sitta canadensis","Red-breasted Nuthatch",1,0,"6AM to 7AM"
"KAWW5311","Katahdin Woods and Waters",2022,"06:25:00",2,"Turdus migratorius","American Robin",1,9,"6AM to 7AM"
"KAWW5311","Katahdin Woods and Waters",2022,"06:25:00",2,"Vireo olivaceus","Red-eyed Vireo",3,3,"6AM to 7AM"
"KAWW5311","Katahdin Woods and Waters",2022,"06:32:00",1,"Catharus guttatus","Hermit Thrush",1,47,"6AM to 7AM"
"KAWW5311","Katahdin Woods and Waters",2022,"06:32:00",1,"Seiurus aurocapilla","Ovenbird",4,59,"6AM to 7AM"
"KAWW5311","Katahdin Woods and Waters",2022,"06:32:00",1,"Turdus migratorius","American Robin",1,3,"6AM to 7AM"
"KAWW5311","Katahdin Woods and Waters",2022,"06:32:00",1,"Vireo olivaceus","Red-eyed Vireo",3,10,"6AM to 7AM"
"KAWW5312","Katahdin Woods and Waters",2022,"06:07:00",2,"Catharus guttatus","Hermit Thrush",1,104,"6AM to 7AM"
"KAWW5312","Katahdin Woods and Waters",2022,"06:07:00",2,"Turdus migratorius","American Robin",1,0,"6AM to 7AM"
"KAWW5312","Katahdin Woods and Waters",2022,"06:07:00",2,"Vireo olivaceus","Red-eyed Vireo",1,0,"6AM to 7AM"
"KAWW5312","Katahdin Woods and Waters",2022,"06:13:00",1,"Catharus guttatus","Hermit Thrush",2,71,"6AM to 7AM"
"KAWW5312","Katahdin Woods and Waters",2022,"06:13:00",1,"Mniotilta varia","Black-and-white Warbler",1,0,"6AM to 7AM"
"KAWW5312","Katahdin Woods and Waters",2022,"06:13:00",1,"Seiurus aurocapilla","Ovenbird",3,1,"6AM to 7AM"
"KAWW5312","Katahdin Woods and Waters",2022,"06:13:00",1,"Setophaga caerulescens","Black-throated Blue Warbler",1,3,"6AM to 7AM"
"KAWW5312","Katahdin Woods and Waters",2022,"06:13:00",1,"Sphyrapicus varius","Yellow-bellied Sapsucker",1,1,"6AM to 7AM"
"KAWW5312","Katahdin Woods and Waters",2022,"06:13:00",1,"Vireo olivaceus","Red-eyed Vireo",2,8,"6AM to 7AM"
"KAWW5313","Katahdin Woods and Waters",2022,"05:45:00",2,"Catharus guttatus","Hermit Thrush",2,107,"5AM to 6AM"
